RESOURCE,count,mean,std,normality_p_value,Normality,kruskal_p_value,KRUSKAL,LC_p_value,LCresult
STEP_008/EQP_456_B,31.0,53.2548387096774,19.581672361499624,0.0,False,0.9886151301459326,True,1.0,DUMMY
STEP_008/EQP_456_C,48.0,53.86458333333335,19.674624434311465,0.0,False,0.9886151301459326,True,1.0,DUMMY
STEP_008/EQP_459_B,6.0,61.083333333333336,19.843932741940712,0.0,False,0.9886151301459326,True,1.0,DUMMY
STEP_009/EQP_381_EX1,176.0,60.0892045454545,18.683531249072406,0.0,False,2.202789993747484e-77,False,1.0,DUMMY
STEP_009/EQP_381_EX2,183.0,36.11530054644817,12.702577647575783,0.0,False,2.202789993747484e-77,False,9.657245136857602e-59,WOW
STEP_009/EQP_382_EX1,77.0,73.8000000000001,0.0,0.0,False,2.202789993747484e-77,False,3.475324972963913e-29,BOB
STEP_009/EQP_382_EX2,91.0,58.800000000000104,0.0,0.0,False,2.202789993747484e-77,False,1.0,DUMMY
STEP_009/EQP_386_EX1,38.0,73.80000000000003,0.0,0.0,False,2.202789993747484e-77,False,2.026930979211631e-14,BOB
STEP_009/EQP_386_EX2,38.0,40.0,0.0,0.0,False,2.202789993747484e-77,False,0.0007129504219223648,WOW
STEP_010/EQP_428_B,40.0,52.82249999999998,20.54021056367242,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_428_C,21.0,55.871428571428545,21.449758573399908,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_430_B,5.0,41.28,19.232966489857983,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_430_C,18.0,59.7611111111111,18.340541363774946,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_431_B,18.0,52.249999999999986,18.24913374253532,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_431_C,17.0,55.25294117647057,20.44352335236819,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_432_B,60.0,55.010000000000055,18.016599690473775,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_432_C,46.0,51.306521739130446,18.917427616693825,0.0,False,0.18687298680153933,True,1.0,DUMMY
STEP_010/EQP_433_B,9.0,47.522222222222226,18.18225630785257,0.0,False,0.18687298680153933,True,1.0,DUMMY
